Year,Géographie,Type of provider,Value
2018,Saskatchewan,Médecins de famille,113.5
2018,Saskatchewan,Conseillers en génétique,0.6
2018,Saskatchewan,Professionnels de la gestion de l’information sur la santé,
2018,Saskatchewan,Professionnels de la gestion de l’information sur la santé,0.0
2018,Saskatchewan,Infirmières auxiliaires autorisées,314.1
2018,Saskatchewan,Technologistes de laboratoire médical,71.3
2018,Saskatchewan,Physiciens médicaux,1.3
2018,Saskatchewan,Technologues en radiation médicale,54.1
2018,Saskatchewan,Sages-femmes,1.3
2018,Saskatchewan,Infirmières praticiennes,19.6
2018,Saskatchewan,Ergothérapeutes,30.0
2018,Saskatchewan,Opticiens,
2018,Saskatchewan,Opticiens,0.0
2018,Saskatchewan,Optométristes,15.5
2018,Saskatchewan,Ambulanciers paramédicaux,155.4
2018,Saskatchewan,Pharmaciens,141.6
2018,Saskatchewan,Techniciens en pharmacie,23.7
2018,Saskatchewan,Adjoints au médecin,0.2
2018,Saskatchewan,Médecins,205.7
2018,Saskatchewan,Physiothérapeutes,64.2
2018,Saskatchewan,Psychologues,43.6
2018,Saskatchewan,Psychotherapists/counselling therapists,
2018,Saskatchewan,Psychotherapists/counselling therapists,0.0
2018,Saskatchewan,Infirmières autorisées,931.8
2018,Saskatchewan,Infirmières psychiatriques autorisées,71.0
2018,Saskatchewan,Personnel infirmier réglementé,1336.5
2018,Saskatchewan,Inhalothérapeutes,21.0
2018,Saskatchewan,Travailleurs sociaux,169.7
2018,Saskatchewan,Spécialistes,92.2
2018,Saskatchewan,Orthophonistes,32.9
2018,Saskatchewan,Orthophonistes,32.9
2019,Saskatchewan,Audiologistes,
2019,Saskatchewan,Audiologistes,0.0
2019,Saskatchewan,Chiropraticiens,18.6
2019,Saskatchewan,Assistants dentaires,110.3
2019,Saskatchewan,Hygiénistes dentaires,
2019,Saskatchewan,Hygiénistes dentaires,0.0
2019,Saskatchewan,Dentistes,43.8
2019,Saskatchewan,Diététistes,32.8
2019,Saskatchewan,Professionnels de la santé publique environnementale,10.2
2019,Saskatchewan,Médecins de famille,116.2
2019,Saskatchewan,Conseillers en génétique,0.6
2019,Saskatchewan,Professionnels de la gestion de l’information sur la santé,32.5
2019,Saskatchewan,Infirmières auxiliaires autorisées,315.6
2019,Saskatchewan,Technologistes de laboratoire médical,66.4
2019,Saskatchewan,Physiciens médicaux,1.2
2019,Saskatchewan,Technologues en radiation médicale,53.8
2019,Saskatchewan,Sages-femmes,1.4
2019,Saskatchewan,Infirmières praticiennes,20.1
2019,Saskatchewan,Ergothérapeutes,30.6
2019,Saskatchewan,Opticiens,10.8
2019,Saskatchewan,Optométristes,15.5
2019,Saskatchewan,Ambulanciers paramédicaux,166.1
2019,Saskatchewan,Pharmaciens,143.7
2019,Saskatchewan,Techniciens en pharmacie,31.6
2019,Saskatchewan,Adjoints au médecin,0.1
2019,Saskatchewan,Médecins,211.9
2019,Saskatchewan,Physiothérapeutes,63.6
2019,Saskatchewan,Psychologues,43.9
2019,Saskatchewan,Psychotherapists/counselling therapists,
2019,Saskatchewan,Psychotherapists/counselling therapists,0.0
2019,Saskatchewan,Infirmières autorisées,933.1
2019,Saskatchewan,Infirmières psychiatriques autorisées,68.4
2019,Saskatchewan,Personnel infirmier réglementé,1337.2
2019,Saskatchewan,Inhalothérapeutes,21.8
2019,Saskatchewan,Travailleurs sociaux,178.2
2019,Saskatchewan,Spécialistes,95.6
2019,Saskatchewan,Orthophonistes,0.0
2019,Saskatchewan,Orthophonistes,
2020,Saskatchewan,Audiologistes,3.9
2020,Saskatchewan,Chiropraticiens,18.9
2020,Saskatchewan,Assistants dentaires,120.5
2020,Saskatchewan,Hygiénistes dentaires,59.4
2020,Saskatchewan,Dentistes,
2020,Saskatchewan,Dentistes,0.0
2020,Saskatchewan,Diététistes,33.7
2020,Saskatchewan,Professionnels de la santé publique environnementale,9.8
2020,Saskatchewan,Médecins de famille,119.3
2020,Saskatchewan,Conseillers en génétique,0.6
2020,Saskatchewan,Professionnels de la gestion de l’information sur la santé,31.6
2020,Saskatchewan,Infirmières auxiliaires autorisées,319.7
2020,Saskatchewan,Technologistes de laboratoire médical,63.5
2020,Saskatchewan,Physiciens médicaux,0.9
2020,Saskatchewan,Technologues en radiation médicale,53.4
2020,Saskatchewan,Sages-femmes,1.2
2020,Saskatchewan,Infirmières praticiennes,20.4
2020,Saskatchewan,Ergothérapeutes,32.8
2020,Saskatchewan,Ergothérapeutes,32.8
2020,Saskatchewan,Opticiens,
2020,Saskatchewan,Opticiens,0.0
2020,Saskatchewan,Optométristes,15.4
2020,Saskatchewan,Ambulanciers paramédicaux,
2020,Saskatchewan,Ambulanciers paramédicaux,0.0
2020,Saskatchewan,Pharmaciens,139.9
2020,Saskatchewan,Techniciens en pharmacie,32.4
2020,Saskatchewan,Adjoints au médecin,0.1
2020,Saskatchewan,Médecins,215.0
2020,Saskatchewan,Physiothérapeutes,63.9
2020,Saskatchewan,Psychologues,43.3
2020,Saskatchewan,Psychotherapists/counselling therapists,
2020,Saskatchewan,Psychotherapists/counselling therapists,0.0
2020,Saskatchewan,Infirmières autorisées,948.2
2020,Saskatchewan,Infirmières psychiatriques autorisées,67.8
2020,Saskatchewan,Personnel infirmier réglementé,1356.0
2020,Saskatchewan,Inhalothérapeutes,23.5
2020,Saskatchewan,Travailleurs sociaux,191.2
2020,Saskatchewan,Spécialistes,95.6
2020,Saskatchewan,Orthophonistes,34.5
2020,Saskatchewan,Orthophonistes,34.5
2021,Saskatchewan,Audiologistes,3.9
2021,Saskatchewan,Chiropraticiens,19.2
2021,Saskatchewan,Assistants dentaires,
2021,Saskatchewan,Assistants dentaires,0.0
2021,Saskatchewan,Hygiénistes dentaires,56.6
2021,Saskatchewan,Dentistes,45.3
2021,Saskatchewan,Diététistes,35.5
2021,Saskatchewan,Diététistes,35.5
2021,Saskatchewan,Professionnels de la santé publique environnementale,9.5
2021,Saskatchewan,Médecins de famille,105.8
2021,Saskatchewan,Conseillers en génétique,0.7
2021,Saskatchewan,Professionnels de la gestion de l’information sur la santé,28.0
2021,Saskatchewan,Professionnels de la gestion de l’information sur la santé,28.0
2021,Saskatchewan,Infirmières auxiliaires autorisées,312.2
2021,Saskatchewan,Technologistes de laboratoire médical,64.2
2021,Saskatchewan,Physiciens médicaux,0.9
2021,Saskatchewan,Technologues en radiation médicale,54.4
2021,Saskatchewan,Sages-femmes,1.4
2021,Saskatchewan,Infirmières praticiennes,22.0
2021,Saskatchewan,Infirmières praticiennes,22.0
2021,Saskatchewan,Ergothérapeutes,34.4
2021,Saskatchewan,Opticiens,10.8
2021,Saskatchewan,Optométristes,15.5
2021,Saskatchewan,Ambulanciers paramédicaux,188.8
2021,Saskatchewan,Pharmaciens,143.3
2021,Saskatchewan,Techniciens en pharmacie,32.1
2021,Saskatchewan,Adjoints au médecin,0.1
2021,Saskatchewan,Médecins,205.6
2021,Saskatchewan,Physiothérapeutes,65.8
2021,Saskatchewan,Psychologues,
2021,Saskatchewan,Psychologues,0.0
2021,Saskatchewan,Psychotherapists/counselling therapists,
2021,Saskatchewan,Psychotherapists/counselling therapists,0.0
2021,Saskatchewan,Infirmières autorisées,958.3
2021,Saskatchewan,Infirmières psychiatriques autorisées,65.2
2021,Saskatchewan,Personnel infirmier réglementé,1357.7
2021,Saskatchewan,Inhalothérapeutes,23.3
2021,Saskatchewan,Travailleurs sociaux,211.2
2021,Saskatchewan,Spécialistes,99.8
2021,Saskatchewan,Orthophonistes,35.9
2015,Yukon,Audiologistes,8.0
2015,Yukon,Chiropraticiens,15.9
2015,Yukon,Assistants dentaires,
2015,Yukon,Assistants dentaires,0.0
2015,Yukon,Hygiénistes dentaires,95.5
2015,Yukon,Dentistes,111.4
2015,Yukon,Diététistes,
2015,Yukon,Diététistes,0.0
2015,Yukon,Professionnels de la santé publique environnementale,2.7
2015,Yukon,Médecins de famille,180.4
2015,Yukon,Conseillers en génétique,2.7
2015,Yukon,Professionnels de la gestion de l’information sur la santé,
2015,Yukon,Professionnels de la gestion de l’information sur la santé,0.0
2015,Yukon,Infirmières auxiliaires autorisées,291.9
2015,Yukon,Technologistes de laboratoire médical,61.0
2015,Yukon,Physiciens médicaux,
2015,Yukon,Physiciens médicaux,0.0
2015,Yukon,Technologues en radiation médicale,45.1
2015,Yukon,Sages-femmes,
2015,Yukon,Sages-femmes,0.0
2015,Yukon,Infirmières praticiennes,13.3
2015,Yukon,Ergothérapeutes,50.4
2015,Yukon,Opticiens,
2015,Yukon,Opticiens,0.0
2015,Yukon,Optométristes,18.6
2015,Yukon,Ambulanciers paramédicaux,
2015,Yukon,Ambulanciers paramédicaux,0.0
2015,Yukon,Pharmaciens,127.4
2015,Yukon,Techniciens en pharmacie,
2015,Yukon,Techniciens en pharmacie,0.0
2015,Yukon,Adjoints au médecin,0.0
2015,Yukon,Médecins,209.6
2015,Yukon,Physiothérapeutes,100.8
2015,Yukon,Psychologues,
2015,Yukon,Psychologues,0.0
2015,Yukon,Infirmières autorisées,1056.0
2015,Yukon,Infirmières psychiatriques autorisées,13.3
2015,Yukon,Personnel infirmier réglementé,1374.4
2015,Yukon,Inhalothérapeutes,10.6
2015,Yukon,Travailleurs sociaux,
2015,Yukon,Travailleurs sociaux,0.0
2015,Yukon,Spécialistes,29.2
2015,Yukon,Orthophonistes,45.1
2015,Yukon,Orthophonistes,45.1
2016,Yukon,Audiologistes,5.2
2016,Yukon,Chiropraticiens,15.6
2016,Yukon,Assistants dentaires,
2016,Yukon,Assistants dentaires,0.0
2016,Yukon,Hygiénistes dentaires,93.4
2016,Yukon,Dentistes,109.0
2016,Yukon,Diététistes,
2016,Yukon,Diététistes,0.0
2016,Yukon,Professionnels de la santé publique environnementale,2.6
2016,Yukon,Professionnels de la santé publique environnementale,2.6
2016,Yukon,Médecins de famille,176.4
2016,Yukon,Conseillers en génétique,2.6
2016,Yukon,Conseillers en génétique,2.6
2016,Yukon,Professionnels de la gestion de l’information sur la santé,18.2
2016,Yukon,Infirmières auxiliaires autorisées,295.7
2016,Yukon,Technologistes de laboratoire médical,67.5
2016,Yukon,Physiciens médicaux,
2016,Yukon,Physiciens médicaux,0.0
2016,Yukon,Technologues en radiation médicale,44.1
2016,Yukon,Sages-femmes,7.8
2016,Yukon,Sages-femmes,7.8
2016,Yukon,Infirmières praticiennes,13.0
2016,Yukon,Ergothérapeutes,46.7
2016,Yukon,Opticiens,
2016,Yukon,Opticiens,0.0
2016,Yukon,Optométristes,18.2
2016,Yukon,Ambulanciers paramédicaux,
2016,Yukon,Ambulanciers paramédicaux,0.0
2016,Yukon,Pharmaciens,109.0
2016,Yukon,Techniciens en pharmacie,
2016,Yukon,Techniciens en pharmacie,0.0
2016,Yukon,Adjoints au médecin,0.0
2016,Yukon,Médecins,202.4
2016,Yukon,Physiothérapeutes,116.7
2016,Yukon,Psychologues,
2016,Yukon,Psychologues,0.0
2016,Yukon,Infirmières autorisées,1061.0
2016,Yukon,Infirmières psychiatriques autorisées,10.4
2016,Yukon,Personnel infirmier réglementé,1380.1
2016,Yukon,Inhalothérapeutes,10.4
2016,Yukon,Travailleurs sociaux,
2016,Yukon,Travailleurs sociaux,0.0
2016,Yukon,Spécialistes,25.9
2016,Yukon,Orthophonistes,41.5
2016,Yukon,Orthophonistes,41.5
2017,Yukon,Audiologistes,7.6
2017,Yukon,Chiropraticiens,
2017,Yukon,Chiropraticiens,0.0
2017,Yukon,Assistants dentaires,
2017,Yukon,Assistants dentaires,0.0
2017,Yukon,Hygiénistes dentaires,
2017,Yukon,Hygiénistes dentaires,0.0
2017,Yukon,Dentistes,
2017,Yukon,Dentistes,0.0
2017,Yukon,Diététistes,
2017,Yukon,Diététistes,0.0
2017,Yukon,Professionnels de la santé publique environnementale,5.0
2017,Yukon,Médecins de famille,169.1
2017,Yukon,Conseillers en génétique,2.5
2017,Yukon,Professionnels de la gestion de l’information sur la santé,17.7
2017,Yukon,Infirmières auxiliaires autorisées,338.3
2017,Yukon,Technologistes de laboratoire médical,55.5
2017,Yukon,Physiciens médicaux,
2017,Yukon,Physiciens médicaux,0.0
2017,Yukon,Technologues en radiation médicale,50.5
2017,Yukon,Sages-femmes,0.0
2017,Yukon,Infirmières praticiennes,17.7
2017,Yukon,Ergothérapeutes,40.4
2017,Yukon,Opticiens,
2017,Yukon,Opticiens,0.0
2017,Yukon,Optométristes,
2017,Yukon,Optométristes,0.0
2017,Yukon,Ambulanciers paramédicaux,
2017,Yukon,Ambulanciers paramédicaux,0.0
2017,Yukon,Pharmaciens,133.8
2017,Yukon,Techniciens en pharmacie,
2017,Yukon,Techniciens en pharmacie,0.0
2017,Yukon,Adjoints au médecin,0.0
2017,Yukon,Médecins,194.4
2017,Yukon,Physiothérapeutes,
2017,Yukon,Physiothérapeutes,0.0
2017,Yukon,Psychologues,
2017,Yukon,Psychologues,0.0
2017,Yukon,Psychotherapists/counselling therapists,
2017,Yukon,Psychotherapists/counselling therapists,0.0
2017,Yukon,Infirmières autorisées,1148.7
2017,Yukon,Infirmières psychiatriques autorisées,
2017,Yukon,Infirmières psychiatriques autorisées,0.0
2017,Yukon,Personnel infirmier réglementé,1504.7
2017,Yukon,Inhalothérapeutes,12.6
2017,Yukon,Travailleurs sociaux,
2017,Yukon,Travailleurs sociaux,0.0
2017,Yukon,Spécialistes,25.2
2017,Yukon,Spécialistes,25.2
2017,Yukon,Orthophonistes,40.4
2017,Yukon,Orthophonistes,40.4
2018,Yukon,Audiologistes,2.5
2018,Yukon,Chiropraticiens,12.3
2018,Yukon,Assistants dentaires,
2018,Yukon,Assistants dentaires,0.0
2018,Yukon,Hygiénistes dentaires,66.6
2018,Yukon,Dentistes,113.5
2018,Yukon,Diététistes,27.1
2018,Yukon,Professionnels de la santé publique environnementale,17.3
2018,Yukon,Médecins de famille,158.0
2018,Yukon,Conseillers en génétique,2.5
2018,Yukon,Professionnels de la gestion de l’information sur la santé,
2018,Yukon,Professionnels de la gestion de l’information sur la santé,0.0
2018,Yukon,Infirmières auxiliaires autorisées,481.3
2018,Yukon,Technologistes de laboratoire médical,54.3
2018,Yukon,Physiciens médicaux,
2018,Yukon,Physiciens médicaux,0.0
2018,Yukon,Technologues en radiation médicale,
2018,Yukon,Technologues en radiation médicale,0.0
2018,Yukon,Sages-femmes,0.0
2018,Yukon,Infirmières praticiennes,19.7
2018,Yukon,Ergothérapeutes,44.4
2018,Yukon,Opticiens,
2018,Yukon,Opticiens,0.0
2018,Yukon,Optométristes,17.3
2018,Yukon,Ambulanciers paramédicaux,
2018,Yukon,Ambulanciers paramédicaux,0.0
2018,Yukon,Pharmaciens,162.9
2018,Yukon,Techniciens en pharmacie,
2018,Yukon,Techniciens en pharmacie,0.0
2018,Yukon,Adjoints au médecin,0.0
2018,Yukon,Médecins,190.0
2018,Yukon,Physiothérapeutes,133.3
2018,Yukon,Psychologues,
2018,Yukon,Psychologues,0.0
2018,Yukon,Psychotherapists/counselling therapists,
2018,Yukon,Psychotherapists/counselling therapists,0.0
2018,Yukon,Infirmières autorisées,1174.8
2018,Yukon,Infirmières psychiatriques autorisées,12.3
2018,Yukon,Personnel infirmier réglementé,1688.1
2018,Yukon,Inhalothérapeutes,12.3
2018,Yukon,Travailleurs sociaux,
2018,Yukon,Travailleurs sociaux,0.0
2018,Yukon,Spécialistes,32.1
2018,Yukon,Spécialistes,32.1
2018,Yukon,Orthophonistes,42.0
2018,Yukon,Orthophonistes,42.0
2019,Yukon,Audiologistes,2.4
2019,Yukon,Chiropraticiens,14.5
2019,Yukon,Assistants dentaires,
2019,Yukon,Assistants dentaires,0.0
2019,Yukon,Hygiénistes dentaires,89.5
2019,Yukon,Dentistes,169.2
2019,Yukon,Diététistes,29.0
2019,Yukon,Professionnels de la santé publique environnementale,16.9
2019,Yukon,Médecins de famille,162.0
2019,Yukon,Conseillers en génétique,2.4
2019,Yukon,Professionnels de la gestion de l’information sur la santé,14.5
2019,Yukon,Infirmières auxiliaires autorisées,544.0
2019,Yukon,Technologistes de laboratoire médical,65.3
2019,Yukon,Physiciens médicaux,
2019,Yukon,Physiciens médicaux,0.0
2019,Yukon,Technologues en radiation médicale,43.5
2019,Yukon,Sages-femmes,
2019,Yukon,Sages-femmes,0.0
2019,Yukon,Infirmières praticiennes,24.2
2019,Yukon,Ergothérapeutes,65.3
2019,Yukon,Opticiens,
2019,Yukon,Opticiens,0.0
2019,Yukon,Optométristes,19.3
2019,Yukon,Ambulanciers paramédicaux,
2019,Yukon,Ambulanciers paramédicaux,0.0
2019,Yukon,Pharmaciens,159.6
2019,Yukon,Techniciens en pharmacie,
2019,Yukon,Techniciens en pharmacie,0.0
2019,Yukon,Adjoints au médecin,0.0
2019,Yukon,Médecins,191.0
2019,Yukon,Physiothérapeutes,125.7
2019,Yukon,Psychologues,
2019,Yukon,Psychologues,0.0
2019,Yukon,Psychotherapists/counselling therapists,
2019,Yukon,Psychotherapists/counselling therapists,0.0
2019,Yukon,Infirmières autorisées,1160.5
2019,Yukon,Infirmières psychiatriques autorisées,19.3
2019,Yukon,Personnel infirmier réglementé,1748.0
2019,Yukon,Inhalothérapeutes,12.1
2019,Yukon,Travailleurs sociaux,
2019,Yukon,Travailleurs sociaux,0.0
2019,Yukon,Spécialistes,29.0
2019,Yukon,Orthophonistes,55.6
2020,Yukon,Audiologistes,2.4
2020,Yukon,Chiropraticiens,14.2
2020,Yukon,Assistants dentaires,
2020,Yukon,Assistants dentaires,0.0
2020,Yukon,Hygiénistes dentaires,78.2
2020,Yukon,Dentistes,137.5
2020,Yukon,Diététistes,
2020,Yukon,Diététistes,0.0
2020,Yukon,Professionnels de la santé publique environnementale,16.6
2020,Yukon,Médecins de famille,168.4
2020,Yukon,Conseillers en génétique,2.4
2020,Yukon,Professionnels de la gestion de l’information sur la santé,14.2
2020,Yukon,Infirmières auxiliaires autorisées,538.2
2020,Yukon,Technologistes de laboratoire médical,49.8
2020,Yukon,Physiciens médicaux,
2020,Yukon,Physiciens médicaux,0.0
2020,Yukon,Technologues en radiation médicale,47.4
2020,Yukon,Sages-femmes,0.0
2020,Yukon,Infirmières praticiennes,33.2
2020,Yukon,Ergothérapeutes,66.4
2020,Yukon,Opticiens,
2020,Yukon,Opticiens,0.0
2020,Yukon,Optométristes,19.0
2020,Yukon,Ambulanciers paramédicaux,
2020,Yukon,Ambulanciers paramédicaux,0.0
2020,Yukon,Pharmaciens,142.3
2020,Yukon,Techniciens en pharmacie,
2020,Yukon,Techniciens en pharmacie,0.0
2020,Yukon,Adjoints au médecin,
2020,Yukon,Adjoints au médecin,0.0
2020,Yukon,Médecins,201.5
2020,Yukon,Physiothérapeutes,139.9
2020,Yukon,Psychologues,
2020,Yukon,Psychologues,0.0
2020,Yukon,Psychotherapists/counselling therapists,
2020,Yukon,Psychotherapists/counselling therapists,0.0
2020,Yukon,Infirmières autorisées,1261.4
2020,Yukon,Infirmières psychiatriques autorisées,21.3
2020,Yukon,Personnel infirmier réglementé,1854.2
2020,Yukon,Inhalothérapeutes,9.5
2020,Yukon,Travailleurs sociaux,
2020,Yukon,Travailleurs sociaux,0.0
2020,Yukon,Spécialistes,33.2
2020,Yukon,Orthophonistes,49.8
2021,Yukon,Audiologistes,2.3
2021,Yukon,Chiropraticiens,16.3
2021,Yukon,Assistants dentaires,
2021,Yukon,Assistants dentaires,0.0
2021,Yukon,Hygiénistes dentaires,86.1
2021,Yukon,Dentistes,153.5
2021,Yukon,Diététistes,
2021,Yukon,Diététistes,0.0
2021,Yukon,Professionnels de la santé publique environnementale,16.3
2021,Yukon,Médecins de famille,165.2
2021,Yukon,Conseillers en génétique,2.3
2021,Yukon,Professionnels de la gestion de l’information sur la santé,11.6
2021,Yukon,Infirmières auxiliaires autorisées,570.0
2021,Yukon,Technologistes de laboratoire médical,51.2
2021,Yukon,Physiciens médicaux,
2021,Yukon,Physiciens médicaux,0.0
2021,Yukon,Technologues en radiation médicale,39.5
2021,Yukon,Sages-femmes,
2021,Yukon,Sages-femmes,0.0
2021,Yukon,Infirmières praticiennes,55.8
2021,Yukon,Ergothérapeutes,72.1
2021,Yukon,Opticiens,
2021,Yukon,Opticiens,0.0
2021,Yukon,Optométristes,27.9
2021,Yukon,Optométristes,27.9
2021,Yukon,Ambulanciers paramédicaux,
2021,Yukon,Ambulanciers paramédicaux,0.0
2021,Yukon,Pharmaciens,209.4
2021,Yukon,Techniciens en pharmacie,
