Year,Âge au décès,Sexe,Causes of death,Value
2020,20 à 24 ans,Femmes,Diabetes mellitus,0.4
2020,20 à 24 ans,Femmes,Diseases of heart,0.6
2020,20 à 24 ans,Femmes,Influenza and pneumonia,0.3
2020,20 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,20 à 24 ans,Femmes,Chronic lower respiratory diseases,0.3
2020,25 à 34 ans,Les deux sexes,Malignant neoplasms,6.1
2020,25 à 34 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,25 à 34 ans,Les deux sexes,Diabetes mellitus,1.2
2020,25 à 34 ans,Les deux sexes,Diseases of heart,3.0
2020,25 à 34 ans,Les deux sexes,Influenza and pneumonia,0.6
2020,25 à 34 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 34 ans,Les deux sexes,Chronic lower respiratory diseases,0.2
2020,25 à 34 ans,Hommes,Malignant neoplasms,5.8
2020,25 à 34 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2020,25 à 34 ans,Hommes,Diabetes mellitus,1.1
2020,25 à 34 ans,Hommes,Diseases of heart,3.5
2020,25 à 34 ans,Hommes,Influenza and pneumonia,0.8
2020,25 à 34 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 34 ans,Hommes,Chronic lower respiratory diseases,0.2
2020,25 à 34 ans,Femmes,Malignant neoplasms,6.4
2020,25 à 34 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,25 à 34 ans,Femmes,Diabetes mellitus,1.3
2020,25 à 34 ans,Femmes,Diseases of heart,2.5
2020,25 à 34 ans,Femmes,Influenza and pneumonia,0.4
2020,25 à 34 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 34 ans,Femmes,Chronic lower respiratory diseases,0.2
2020,25 à 29 ans,Les deux sexes,Malignant neoplasms,5.1
2020,25 à 29 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2020,25 à 29 ans,Les deux sexes,Diabetes mellitus,0.6
2020,25 à 29 ans,Les deux sexes,Diseases of heart,1.9
2020,25 à 29 ans,Les deux sexes,Influenza and pneumonia,0.5
2020,25 à 29 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 29 ans,Les deux sexes,Chronic lower respiratory diseases,0.2
2020,25 à 29 ans,Hommes,Malignant neoplasms,4.9
2020,25 à 29 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2020,25 à 29 ans,Hommes,Diabetes mellitus,0.4
2020,25 à 29 ans,Hommes,Diseases of heart,2.2
2020,25 à 29 ans,Hommes,Influenza and pneumonia,0.7
2020,25 à 29 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 29 ans,Hommes,Chronic lower respiratory diseases,0.1
2020,25 à 29 ans,Femmes,Malignant neoplasms,5.2
2020,25 à 29 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,25 à 29 ans,Femmes,Diabetes mellitus,0.8
2020,25 à 29 ans,Femmes,Diseases of heart,1.6
2020,25 à 29 ans,Femmes,Influenza and pneumonia,0.3
2020,25 à 29 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,25 à 29 ans,Femmes,Chronic lower respiratory diseases,0.2
2020,30 à 34 ans,Les deux sexes,Malignant neoplasms,7.2
2020,30 à 34 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,30 à 34 ans,Les deux sexes,Diabetes mellitus,1.8
2020,30 à 34 ans,Les deux sexes,Diseases of heart,4.1
2020,30 à 34 ans,Les deux sexes,Influenza and pneumonia,0.8
2020,30 à 34 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,30 à 34 ans,Les deux sexes,Chronic lower respiratory diseases,0.3
2020,30 à 34 ans,Hommes,Malignant neoplasms,6.7
2020,30 à 34 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,30 à 34 ans,Hommes,Diabetes mellitus,1.9
2020,30 à 34 ans,Hommes,Diseases of heart,4.8
2020,30 à 34 ans,Hommes,Influenza and pneumonia,1.0
2020,30 à 34 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,30 à 34 ans,Hommes,Chronic lower respiratory diseases,0.3
2020,30 à 34 ans,Femmes,Malignant neoplasms,7.6
2020,30 à 34 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,30 à 34 ans,Femmes,Diabetes mellitus,1.8
2020,30 à 34 ans,Femmes,Diseases of heart,3.3
2020,30 à 34 ans,Femmes,Influenza and pneumonia,0.5
2020,30 à 34 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,30 à 34 ans,Femmes,Chronic lower respiratory diseases,0.2
2020,35 à 44 ans,Les deux sexes,Malignant neoplasms,22.0
2020,35 à 44 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2020,35 à 44 ans,Les deux sexes,Diabetes mellitus,2.7
2020,35 à 44 ans,Les deux sexes,Diseases of heart,9.3
2020,35 à 44 ans,Les deux sexes,Influenza and pneumonia,1.3
2020,35 à 44 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 44 ans,Les deux sexes,Chronic lower respiratory diseases,0.6
2020,35 à 44 ans,Hommes,Malignant neoplasms,18.8
2020,35 à 44 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.5
2020,35 à 44 ans,Hommes,Diabetes mellitus,3.7
2020,35 à 44 ans,Hommes,Diseases of heart,13.8
2020,35 à 44 ans,Hommes,Influenza and pneumonia,1.6
2020,35 à 44 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 44 ans,Hommes,Chronic lower respiratory diseases,0.6
2020,35 à 44 ans,Femmes,Malignant neoplasms,25.2
2020,35 à 44 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,35 à 44 ans,Femmes,Diabetes mellitus,1.6
2020,35 à 44 ans,Femmes,Diseases of heart,4.8
2020,35 à 44 ans,Femmes,Influenza and pneumonia,0.9
2020,35 à 44 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 44 ans,Femmes,Chronic lower respiratory diseases,0.5
2020,35 à 39 ans,Les deux sexes,Malignant neoplasms,15.3
2020,35 à 39 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2020,35 à 39 ans,Les deux sexes,Diabetes mellitus,2.4
2020,35 à 39 ans,Les deux sexes,Diseases of heart,6.5
2020,35 à 39 ans,Les deux sexes,Influenza and pneumonia,0.6
2020,35 à 39 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 39 ans,Les deux sexes,Chronic lower respiratory diseases,0.4
2020,35 à 39 ans,Hommes,Malignant neoplasms,12.2
2020,35 à 39 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2020,35 à 39 ans,Hommes,Diabetes mellitus,3.3
2020,35 à 39 ans,Hommes,Diseases of heart,8.8
2020,35 à 39 ans,Hommes,Influenza and pneumonia,0.9
2020,35 à 39 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 39 ans,Hommes,Chronic lower respiratory diseases,0.4
2020,35 à 39 ans,Femmes,Malignant neoplasms,18.4
2020,35 à 39 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2020,35 à 39 ans,Femmes,Diabetes mellitus,1.4
2020,35 à 39 ans,Femmes,Diseases of heart,4.1
2020,35 à 39 ans,Femmes,Influenza and pneumonia,0.2
2020,35 à 39 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,35 à 39 ans,Femmes,Chronic lower respiratory diseases,0.4
2020,40 à 44 ans,Les deux sexes,Malignant neoplasms,29.2
2020,40 à 44 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.4
2020,40 à 44 ans,Les deux sexes,Diabetes mellitus,2.9
2020,40 à 44 ans,Les deux sexes,Diseases of heart,12.3
2020,40 à 44 ans,Les deux sexes,Influenza and pneumonia,2.0
2020,40 à 44 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,40 à 44 ans,Les deux sexes,Chronic lower respiratory diseases,0.8
2020,40 à 44 ans,Hommes,Malignant neoplasms,25.8
2020,40 à 44 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.7
2020,40 à 44 ans,Hommes,Diabetes mellitus,4.0
2020,40 à 44 ans,Hommes,Diseases of heart,19.1
2020,40 à 44 ans,Hommes,Influenza and pneumonia,2.4
2020,40 à 44 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,40 à 44 ans,Hommes,Chronic lower respiratory diseases,0.9
2020,40 à 44 ans,Femmes,Malignant neoplasms,32.4
2020,40 à 44 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2020,40 à 44 ans,Femmes,Diabetes mellitus,1.8
2020,40 à 44 ans,Femmes,Diseases of heart,5.5
2020,40 à 44 ans,Femmes,Influenza and pneumonia,1.6
2020,40 à 44 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,40 à 44 ans,Femmes,Chronic lower respiratory diseases,0.6
2020,45 à 54 ans,Les deux sexes,Malignant neoplasms,71.5
2020,45 à 54 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.8
2020,45 à 54 ans,Les deux sexes,Diabetes mellitus,6.4
2020,45 à 54 ans,Les deux sexes,Diseases of heart,34.2
2020,45 à 54 ans,Les deux sexes,Influenza and pneumonia,3.0
2020,45 à 54 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 54 ans,Les deux sexes,Chronic lower respiratory diseases,2.9
2020,45 à 54 ans,Hommes,Malignant neoplasms,65.5
2020,45 à 54 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.7
2020,45 à 54 ans,Hommes,Diabetes mellitus,8.9
2020,45 à 54 ans,Hommes,Diseases of heart,51.2
2020,45 à 54 ans,Hommes,Influenza and pneumonia,3.7
2020,45 à 54 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 54 ans,Hommes,Chronic lower respiratory diseases,3.3
2020,45 à 54 ans,Femmes,Malignant neoplasms,77.4
2020,45 à 54 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.0
2020,45 à 54 ans,Femmes,Diabetes mellitus,4.0
2020,45 à 54 ans,Femmes,Diseases of heart,17.4
2020,45 à 54 ans,Femmes,Influenza and pneumonia,2.2
2020,45 à 54 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 54 ans,Femmes,Chronic lower respiratory diseases,2.4
2020,45 à 49 ans,Les deux sexes,Malignant neoplasms,49.5
2020,45 à 49 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.6
2020,45 à 49 ans,Les deux sexes,Diabetes mellitus,4.8
2020,45 à 49 ans,Les deux sexes,Diseases of heart,24.7
2020,45 à 49 ans,Les deux sexes,Influenza and pneumonia,2.3
2020,45 à 49 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 49 ans,Les deux sexes,Chronic lower respiratory diseases,1.5
2020,45 à 49 ans,Hommes,Malignant neoplasms,44.6
2020,45 à 49 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.4
2020,45 à 49 ans,Hommes,Diabetes mellitus,6.6
2020,45 à 49 ans,Hommes,Diseases of heart,36.2
2020,45 à 49 ans,Hommes,Influenza and pneumonia,2.6
2020,45 à 49 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 49 ans,Hommes,Chronic lower respiratory diseases,1.6
2020,45 à 49 ans,Femmes,Malignant neoplasms,54.3
2020,45 à 49 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.7
2020,45 à 49 ans,Femmes,Diabetes mellitus,3.1
2020,45 à 49 ans,Femmes,Diseases of heart,13.5
2020,45 à 49 ans,Femmes,Influenza and pneumonia,2.1
2020,45 à 49 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,45 à 49 ans,Femmes,Chronic lower respiratory diseases,1.4
2020,50 à 54 ans,Les deux sexes,Malignant neoplasms,92.9
2020,50 à 54 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.1
2020,50 à 54 ans,Les deux sexes,Diabetes mellitus,8.0
2020,50 à 54 ans,Les deux sexes,Diseases of heart,43.4
2020,50 à 54 ans,Les deux sexes,Influenza and pneumonia,3.6
2020,50 à 54 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,50 à 54 ans,Les deux sexes,Chronic lower respiratory diseases,4.2
2020,50 à 54 ans,Hommes,Malignant neoplasms,85.7
2020,50 à 54 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.0
2020,50 à 54 ans,Hommes,Diabetes mellitus,11.1
2020,50 à 54 ans,Hommes,Diseases of heart,65.9
2020,50 à 54 ans,Hommes,Influenza and pneumonia,4.8
2020,50 à 54 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,50 à 54 ans,Hommes,Chronic lower respiratory diseases,5.0
2020,50 à 54 ans,Femmes,Malignant neoplasms,99.9
2020,50 à 54 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.2
2020,50 à 54 ans,Femmes,Diabetes mellitus,5.0
2020,50 à 54 ans,Femmes,Diseases of heart,21.2
2020,50 à 54 ans,Femmes,Influenza and pneumonia,2.4
2020,50 à 54 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,50 à 54 ans,Femmes,Chronic lower respiratory diseases,3.4
2020,55 à 64 ans,Les deux sexes,Malignant neoplasms,238.7
2020,55 à 64 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",2.8
2020,55 à 64 ans,Les deux sexes,Diabetes mellitus,17.8
2020,55 à 64 ans,Les deux sexes,Diseases of heart,99.0
2020,55 à 64 ans,Les deux sexes,Influenza and pneumonia,6.5
2020,55 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 64 ans,Les deux sexes,Chronic lower respiratory diseases,18.7
2020,55 à 64 ans,Hommes,Malignant neoplasms,248.6
2020,55 à 64 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.4
2020,55 à 64 ans,Hommes,Diabetes mellitus,23.6
2020,55 à 64 ans,Hommes,Diseases of heart,150.1
2020,55 à 64 ans,Hommes,Influenza and pneumonia,7.8
2020,55 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 64 ans,Hommes,Chronic lower respiratory diseases,21.3
2020,55 à 64 ans,Femmes,Malignant neoplasms,229.0
2020,55 à 64 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",2.1
2020,55 à 64 ans,Femmes,Diabetes mellitus,12.2
2020,55 à 64 ans,Femmes,Diseases of heart,49.0
2020,55 à 64 ans,Femmes,Influenza and pneumonia,5.3
2020,55 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 64 ans,Femmes,Chronic lower respiratory diseases,16.1
2020,55 à 59 ans,Les deux sexes,Malignant neoplasms,176.5
2020,55 à 59 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.9
2020,55 à 59 ans,Les deux sexes,Diabetes mellitus,14.1
2020,55 à 59 ans,Les deux sexes,Diseases of heart,75.5
2020,55 à 59 ans,Les deux sexes,Influenza and pneumonia,4.9
2020,55 à 59 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Les deux sexes,Chronic lower respiratory diseases,10.5
2020,55 à 59 ans,Hommes,Malignant neoplasms,176.9
2020,55 à 59 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",2.3
2020,55 à 59 ans,Hommes,Diabetes mellitus,18.7
2020,55 à 59 ans,Hommes,Diseases of heart,116.5
2020,55 à 59 ans,Hommes,Influenza and pneumonia,5.9
2020,55 à 59 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Hommes,Chronic lower respiratory diseases,12.4
2020,55 à 59 ans,Femmes,Malignant neoplasms,176.1
2020,55 à 59 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.4
2020,55 à 59 ans,Femmes,Diabetes mellitus,9.6
2020,55 à 59 ans,Femmes,Diseases of heart,34.9
2020,55 à 59 ans,Femmes,Influenza and pneumonia,3.9
2020,55 à 59 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,55 à 59 ans,Femmes,Chronic lower respiratory diseases,8.7
2020,60 à 64 ans,Les deux sexes,Malignant neoplasms,305.4
2020,60 à 64 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.8
2020,60 à 64 ans,Les deux sexes,Diabetes mellitus,21.8
2020,60 à 64 ans,Les deux sexes,Diseases of heart,124.2
2020,60 à 64 ans,Les deux sexes,Influenza and pneumonia,8.2
2020,60 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Les deux sexes,Chronic lower respiratory diseases,27.4
2020,60 à 64 ans,Hommes,Malignant neoplasms,326.3
2020,60 à 64 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.7
2020,60 à 64 ans,Hommes,Diabetes mellitus,28.9
2020,60 à 64 ans,Hommes,Diseases of heart,186.4
2020,60 à 64 ans,Hommes,Influenza and pneumonia,9.8
2020,60 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Hommes,Chronic lower respiratory diseases,31.0
2020,60 à 64 ans,Femmes,Malignant neoplasms,285.1
2020,60 à 64 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",2.8
2020,60 à 64 ans,Femmes,Diabetes mellitus,14.9
2020,60 à 64 ans,Femmes,Diseases of heart,64.0
2020,60 à 64 ans,Femmes,Influenza and pneumonia,6.7
2020,60 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2020,60 à 64 ans,Femmes,Chronic lower respiratory diseases,23.9
2020,65 à 74 ans,Les deux sexes,Malignant neoplasms,564.0
2020,65 à 74 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",8.3
2020,65 à 74 ans,Les deux sexes,Diabetes mellitus,41.0
2020,65 à 74 ans,Les deux sexes,Diseases of heart,231.5
2020,65 à 74 ans,Les deux sexes,Influenza and pneumonia,18.6
2020,65 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2020,65 à 74 ans,Les deux sexes,Chronic lower respiratory diseases,68.7
2020,65 à 74 ans,Hommes,Malignant neoplasms,651.1
2020,65 à 74 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",10.4
2020,65 à 74 ans,Hommes,Diabetes mellitus,54.9
2020,65 à 74 ans,Hommes,Diseases of heart,325.3
2020,65 à 74 ans,Hommes,Influenza and pneumonia,23.3
2020,65 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 74 ans,Hommes,Chronic lower respiratory diseases,77.0
2020,65 à 74 ans,Femmes,Malignant neoplasms,483.0
2020,65 à 74 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",6.3
2020,65 à 74 ans,Femmes,Diabetes mellitus,28.1
2020,65 à 74 ans,Femmes,Diseases of heart,144.3
2020,65 à 74 ans,Femmes,Influenza and pneumonia,14.3
2020,65 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2020,65 à 74 ans,Femmes,Chronic lower respiratory diseases,61.0
2020,65 à 69 ans,Les deux sexes,Malignant neoplasms,463.3
2020,65 à 69 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",6.0
2020,65 à 69 ans,Les deux sexes,Diabetes mellitus,32.7
2020,65 à 69 ans,Les deux sexes,Diseases of heart,185.5
2020,65 à 69 ans,Les deux sexes,Influenza and pneumonia,13.8
2020,65 à 69 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Les deux sexes,Chronic lower respiratory diseases,51.7
2020,65 à 69 ans,Hommes,Malignant neoplasms,528.6
2020,65 à 69 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",8.5
2020,65 à 69 ans,Hommes,Diabetes mellitus,44.5
2020,65 à 69 ans,Hommes,Diseases of heart,272.4
2020,65 à 69 ans,Hommes,Influenza and pneumonia,17.9
2020,65 à 69 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Hommes,Chronic lower respiratory diseases,57.7
2020,65 à 69 ans,Femmes,Malignant neoplasms,401.8
2020,65 à 69 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.7
2020,65 à 69 ans,Femmes,Diabetes mellitus,21.6
2020,65 à 69 ans,Femmes,Diseases of heart,103.7
2020,65 à 69 ans,Femmes,Influenza and pneumonia,10.0
2020,65 à 69 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2020,65 à 69 ans,Femmes,Chronic lower respiratory diseases,46.1
2020,70 à 74 ans,Les deux sexes,Malignant neoplasms,686.1
2020,70 à 74 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",11.0
2020,70 à 74 ans,Les deux sexes,Diabetes mellitus,51.2
2020,70 à 74 ans,Les deux sexes,Diseases of heart,287.3
2020,70 à 74 ans,Les deux sexes,Influenza and pneumonia,24.4
2020,70 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
